Periode,Lini_Bisnis,Premi_akumulasi,Klaim_akumulasi,Premi,Klaim,bI_rate,inflasi,kurs_dolar,A_Pertanian_Kehutanan_dan_Perikanan,B_Pertambangan_dan_Penggalian,C_Industri_Pengolahan,D_Pengadaan_Listrik_dan_Gas,E_Pengadaan_Air_Pengelolaan_Sampah_Limbah_dan_Daur_Ulang,F_Konstruksi,G_Perdagangan_Besar_dan_Eceran_Reparasi_Mobil_dan_Sepeda_Motor,G1_Perdagangan_Mobil_Sepeda_Motor_dan_Reparasinya,H_Transportasi_dan_Pergudangan,I_Penyediaan_Akomodasi_dan_Makan_Minum,J_Informasi_dan_Komunikasi,K_Jasa_Keuangan_dan_Asuransi,K2_Asuransi_dan_Dana_Pensiun,L_Real_Estate,M_N_Jasa_Perusahaan,O_Administrasi_Pemerintahan_Pertahanan_dan_Jaminan_Sosial_Wajib,P_Jasa_Pendidikan,Q_Jasa_Kesehatan_dan_Kegiatan_Sosial,R_S_T_U_Jasa_lainnya,C_PRODUK_DOMESTIK_BRUTO
2017-03-01,PROPERTY,4110.1563,1593.59088,4110.1563,1593.59088,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,MOTOR VEHICLE,4103.61807,1971.8507,4103.61807,1971.8507,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,MARINE CARGO,1034.4694,219.08604,1034.4694,219.08604,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,MARINE HULL,474.51724,224.55093,474.51724,224.55093,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,AVIATION & SATELITE,251.63758,195.78303,251.63758,195.78303,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,ENERGY,110.25198,410.99584,110.25198,410.99584,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,ENGINEERING,480.39213,245.49586,480.39213,245.49586,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,LIABILITY,512.22484,40.86163,512.22484,40.86163,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,PERSONAL ACCIDENT & HEALTH,1892.47063,1055.60157,1892.47063,1055.60157,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,CREDIT INSURANCE,1089.38962,632.04639,1089.38962,632.04639,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,SURETY SHIP,363.26813,120.56837,363.26813,120.56837,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-03-01,MISCELLANEOUS,675.58138,115.56737,675.58138,115.56737,4.75,3.61,13321,7.14,-1.3,4.28,1.6,4.38,5.96,4.61,3.32,8.06,5.36,10.48,6.01,5.4,3.63,6.83,0.22,4.1,7.1,7.97,5.01
2017-06-01,PROPERTY,8254.33,2941.04,4144.1737,1347.44912,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,MOTOR VEHICLE,8453,3531.38,4349.38193,1559.5293,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,MARINE CARGO,1666.72,512.76,632.2506,293.67396,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,MARINE HULL,785.75,617.57,311.23276,393.01907,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,AVIATION & SATELITE,194.7,212.61,-56.93758,16.82697,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,ENERGY,1179.78,1012.25,1069.52802,601.25416,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,ENGINEERING,991.54,472.23,511.14787,226.73414,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,LIABILITY,1023.53,147.79,511.30516,106.92837,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,PERSONAL ACCIDENT & HEALTH,3009.7,1906.12,1117.22937,850.51843,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,CREDIT INSURANCE,2329.09,521.84,1239.70038,-110.20639,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,SURETY SHIP,624.95,150.35,261.68187,29.78163,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-06-01,MISCELLANEOUS,1330,437.87,654.41862,322.30263,4.75,4.37,13319,3.35,2.11,3.5,-2.53,3.66,6.95,3.46,3.46,8.8,5.62,11.06,5.93,4.71,3.69,8.24,-0.03,0.96,6.38,8.59,5.01
2017-09-01,PROPERTY,13035.3,4314.8,4780.97,1373.76,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,MOTOR VEHICLE,12458,5535.1,4005,2003.72,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,MARINE CARGO,2238.8,782.6,572.08,269.84,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,MARINE HULL,1160.3,930,374.55,312.43,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,AVIATION & SATELITE,545.2,318.9,350.5,106.29,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,ENERGY,1304.6,1152.9,124.82,140.65,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,ENGINEERING,1604.1,740,612.56,267.77,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,LIABILITY,1366.7,244.1,343.17,96.31,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,PERSONAL ACCIDENT & HEALTH,4334.3,2937.4,1324.6,1031.28,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,CREDIT INSURANCE,3399.7,1899.7,1070.61,1377.86,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,SURETY SHIP,909.6,213.9,284.65,63.55,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-09-01,MISCELLANEOUS,1891.3,684.6,561.3,246.73,4.25,3.72,13492,2.86,1.83,4.88,4.88,4.81,6.98,5.22,6.5,8.88,5.54,8.82,6.14,14.12,3.52,9.37,0.67,3.7,7.56,9.39,5.06
2017-12-01,PROPERTY,18537.83,5985.35,5502.53,1670.55,4.25,3.61,13548,3.92,0.66,4.29,1.54,4.59,6.8,4.46,4.75,8.49,5.41,9.63,5.47,9.33,3.6,8.44,2.05,3.72,6.84,8.73,5.07
